,Height,Weight
20014,67.30641,98.95785
20015,65.46606,106.7027
20016,66.53001,121.2127
20017,67.3778,114.9383
20018,69.32271,115.2415
20019,66.7957,128.4932
20020,65.32406999999999,114.5338
20021,66.55935,121.12100000000001
20022,66.00505,126.9795
20023,69.59739,152.8693
20024,66.09583,120.37100000000001
20025,69.36726,118.9293
20026,72.00809,144.9995
20027,66.88928,110.721
20028,66.40722,123.5727
20029,65.5385,119.9828
20030,69.55926,138.0278
20031,69.81405,122.6454
20032,69.91993000000001,144.7208
20033,70.0879,122.9645
20034,66.23051,99.104
20035,67.61818000000001,141.2592
20036,68.58143000000001,125.3615
20037,68.15695,126.2308
20038,67.512,126.9866
20039,70.76552,142.9296
20040,69.26234000000001,143.2527
20041,68.32817,132.7759
20042,69.51257,113.2856
20043,70.02705999999999,129.0559
20044,66.82483,115.5469
20045,69.03161999999999,142.6512
20046,67.60125,125.5298
20047,69.25415,127.9935
20048,68.10161,115.5621
20049,67.65047,123.7327
20050,70.96123,136.3127
20051,68.41145999999999,131.7994
20052,67.37012,109.7773
20053,66.75139,123.74600000000001
20054,67.13334,121.37299999999999
20055,67.77926,110.8057
20056,66.97201,112.4094
20057,69.62951,130.6875
20058,67.00845,122.5204
20059,65.84782,110.4676
20060,68.74982,137.4344
20061,63.46219,131.6278
20062,68.28298000000001,121.9196
20063,69.08610999999999,128.7246
20064,67.51138,126.3069
20065,67.91991,122.2827
20066,70.05535,142.0311
20067,67.11740999999999,111.0611
20068,68.90664,119.2548
20069,67.97480999999999,124.2253
20070,69.82979,149.1322
20071,68.87782,132.1464
20072,68.62969,131.2994
20073,68.27637,148.0963
20074,67.85369,120.7737
20075,67.06235,133.1606
20076,70.25943000000001,134.5582
20077,69.18391,131.2755
20078,69.92206,129.2742
20079,70.78492,146.6769
20080,70.76045,134.0286
20081,70.82053,141.0171
20082,67.72934000000001,124.2418
20083,67.43639,129.3814
20084,64.30311999999999,99.33579
20085,64.88648,113.0468
20086,63.012440000000005,101.7311
20087,67.53395,144.4339
20088,64.22026,127.7241
20089,68.28249,116.6627
20090,70.01456999999999,121.0093
20091,65.91743000000001,138.7636
20092,67.71394000000001,125.1313
20093,66.88127,124.8587
20094,69.52967,131.1727
20095,67.75601,135.34799999999998
20096,69.49112,154.7671
20097,70.22138000000001,141.0964
20098,67.96935,127.4981
20099,68.11017,128.5156
20100,67.92721,127.1976
20101,66.16473,127.8607
20102,69.99519000000001,143.375
20103,71.32358,121.5075
20104,66.49821999999999,113.8888
20105,70.42992,146.1728
20106,68.25325,136.8917
20107,69.59836999999999,135.2368
20108,67.38237,106.1247
20109,69.63917,135.77100000000002
20110,67.21378,112.4521
20111,65.34451999999999,111.6073
20112,68.45655,148.5671
20113,68.20121,137.8471
20114,68.83192,132.2195
20115,67.9535,149.5604
20116,67.56446,148.7404
20117,71.56432,139.6887
20118,68.20903,117.3667
20119,67.06255999999999,135.0763
20120,68.82025,126.8315
20121,71.58551999999999,134.0719
20122,70.89583,103.5093
20123,69.64793,131.3787
20124,66.45609,123.3787
20125,69.56363,141.0351
20126,69.23708,133.7008
20127,65.9631,121.1477
20128,68.3926,118.928
20129,70.81159,143.5666
20130,70.25802,126.5308
20131,68.9312,144.6893
20132,66.2989,110.7134
20133,72.15283000000001,146.939
20134,68.20211,109.0779
20135,69.1044,140.5917
20136,67.85693,134.4135
20137,67.39485,118.5645
20138,69.13842,118.8077
20139,66.3523,150.3613
20140,71.42226,121.618
20141,72.04165,150.4715
20142,71.05928,134.4648
20143,68.92866,140.0844
20144,66.87496999999999,131.2338
20145,66.36569,112.5793
20146,68.14086,119.4189
20147,66.96983,123.9473
20148,67.54356999999999,116.4046
20149,70.77658000000001,136.8102
20150,68.23718000000001,118.8886
20151,65.53862,113.2725
20152,70.74761,129.52700000000002
20153,67.55223000000001,124.4289
20154,70.84812,150.4496
20155,64.4822,134.1656
20156,67.42974,122.2538
20157,68.7509,119.9506
20158,67.83374,134.5717
20159,63.90073,116.8635
20160,70.12934,134.9922
20161,66.37869,100.5167
20162,68.9421,118.0776
20163,70.85311999999999,134.9686
20164,64.83967,117.0881
20165,67.11542,128.8033
20166,68.74812,134.275
20167,67.68923000000001,123.2354
20168,66.62519,110.3765
20169,69.52379,122.3171
20170,72.60803,150.6268
20171,66.8619,129.2457
20172,67.23586999999999,135.0301
20173,66.98288000000001,118.3685
20174,68.17128000000001,116.8477
20175,67.3241,128.0642
20176,71.1372,144.0187
20177,71.27594,123.566
20178,68.39965,117.7892
20179,68.89269,144.72299999999998
20180,66.61543,119.0238
20181,67.87791999999999,127.064
20182,68.88772,131.1342
20183,65.0809,118.9592
20184,65.78164,128.0685
20185,69.07443,130.0005
20186,67.69870999999999,127.2036
20187,68.07915,151.4387
20188,71.94398000000001,122.1514
20189,70.07901,134.6456
20190,65.88124,128.5412
20191,67.77076,134.9165
20192,72.69153,141.1027
20193,69.03806,126.5811
20194,65.71193000000001,136.4266
20195,66.44909,127.9841
20196,68.37501999999999,145.2352
20197,68.09913,108.09700000000001
20198,67.05164,116.4216
20199,69.4034,136.0425
20200,65.90879,102.6161
20201,69.2529,134.5586
20202,68.32439000000001,134.5378
20203,72.56715,134.0677
20204,67.16006,114.3012
20205,69.91344000000001,139.9068
20206,69.25259,127.9861
20207,62.57176,116.0712
20208,68.71931,130.8788
20209,67.1141,125.1614
20210,67.42685999999999,130.3149
20211,64.27619,109.2928
20212,65.97118,127.5532
20213,68.29677,125.902
20214,67.4216,137.4702
20215,68.18813,119.2532
20216,66.22803,117.0998
20217,67.71768,135.8263
20218,69.80841,122.2657
20219,67.72574,110.1562
20220,69.0302,122.5569
20221,66.72955999999999,96.99228000000001
20222,66.46165,97.49168
20223,64.83455,114.8982
20224,65.70127,112.5822
20225,68.87993,122.4194
20226,69.96137,131.7487
20227,65.23796999999999,114.4665
20228,67.01631,114.5892
20229,70.19731,135.6892
20230,66.3049,114.8127
20231,64.12913,105.3937
20232,68.18283000000001,133.3447
20233,67.67028,135.6944
20234,68.87122,136.7085
20235,65.48468000000001,114.5325
20236,67.5644,116.5703
20237,70.59715,135.872
20238,65.17748,115.0443
20239,71.057,126.792
20240,67.06806,129.769
20241,68.01857,122.0285
20242,67.53435999999999,103.3526
20243,68.2649,140.749
20244,68.76501999999999,116.1648
20245,69.56514,144.1114
20246,68.47043000000001,120.0682
20247,66.97456,139.6484
20248,67.78233,142.2416
20249,71.97165,146.9815
20250,67.87652,134.4355
20251,67.37003,129.7164
20252,65.51123,124.85700000000001
20253,66.43394,121.4185
20254,68.50863000000001,118.6061
20255,65.99469,123.818
20256,67.65941,125.8492
20257,68.16996999999999,120.6193
20258,68.01948,117.5951
20259,67.1946,136.9306
20260,70.9964,136.1914
20261,71.25473000000001,125.2789
20262,68.45711,126.4985
20263,66.9254,111.3531
20264,66.96343,129.305
20265,68.34578,141.5014
20266,68.59318,137.2555
20267,65.71377,129.8145
20268,70.41311999999999,124.1318
20269,70.03799000000001,133.8807
20270,67.56851999999999,109.6435
20271,71.64191,134.8014
20272,65.92905,116.835
20273,67.36225999999999,129.5522
20274,68.135,132.4818
20275,65.26581,114.4764
20276,68.22856999999999,97.6209
20277,70.04585,129.0328
20278,68.69431999999999,127.4449
20279,70.301,122.6477
20280,67.26420999999999,130.2722
20281,69.85285,118.5515
20282,71.63372,154.6085
20283,67.21655,131.0217
20284,70.02939,120.2406
20285,65.5687,124.9128
20286,65.25174,112.4398
20287,65.929,114.4281
20288,67.14311,115.7168
20289,66.49901,125.9384
20290,70.93966999999999,125.3897
20291,66.52816,136.1073
20292,69.84944,138.9535
20293,65.96939,139.4453
20294,68.40828,117.9883
20295,67.60775,124.6082
20296,70.31889,126.6473
20297,67.2128,132.4211
20298,66.21903,140.6382
20299,70.83652,142.9636
20300,64.87568,112.13600000000001
20301,68.41633,123.2201
20302,67.53817,118.8005
20303,68.45528,143.2071
20304,69.47681,126.8002
20305,68.64769,137.4465
20306,68.03199000000001,127.1805
20307,67.08338,116.2853
20308,72.59665,165.69
20309,68.18865,127.3957
20310,66.73669,130.1419
20311,68.34888000000001,134.0523
20312,65.38285,109.3722
20313,70.40366,123.1378
20314,68.0996,134.1465
20315,68.73680999999999,139.88
20316,66.70503000000001,108.05
20317,66.91609,127.735
20318,67.71304,142.4622
20319,67.09454000000001,118.5795
20320,70.10587,140.6171
20321,67.63564000000001,116.2521
20322,69.59775,114.9682
20323,63.31969,116.6964
20324,67.50844000000001,125.711
20325,64.22298,124.6074
20326,68.1793,126.4246
20327,68.55696,127.6106
20328,70.15890999999999,137.2941
20329,68.97198,129.8513
20330,69.88405999999999,138.7922
20331,67.74655,126.6633
20332,68.93411,142.0475
20333,67.07117,127.948
20334,66.84105,121.3274
20335,67.96231999999999,110.604
20336,66.81235,134.9879
20337,67.54297,137.6693
20338,67.11473000000001,140.6498
20339,67.44452,130.1931
20340,67.47721999999999,121.0267
20341,69.4803,132.4652
20342,64.54045,112.5734
20343,67.05091999999999,156.3107
20344,67.46141,117.9935
20345,71.26722,131.7057
20346,68.42653,124.6422
20347,66.41842,111.3519
20348,65.59731,128.8394
20349,70.03197,137.246
20350,67.08672,135.7636
20351,70.89503,130.5971
20352,68.59770999999999,144.4514
20353,71.63118,153.4787
20354,64.39522,93.13802
20355,71.59533,138.6555
20356,70.78851,147.8683
20357,66.42758,133.9707
20358,66.85979,122.2792
20359,67.44995,110.9694
20360,71.7881,144.1019
20361,65.40377,123.0822
20362,68.96921,135.9892
20363,66.02056,111.7557
20364,67.01558,122.3018
20365,65.98015,132.4379
20366,69.99987,131.8418
20367,72.77006,145.7023
20368,69.19937,128.6703
20369,68.33541,130.0217
20370,65.90805,110.325
20371,70.4214,118.5469
20372,64.65961,126.5912
20373,68.52781999999999,145.3248
20374,65.43216,132.3232
20375,68.28139,120.4382
20376,67.97639000000001,122.7008
20377,67.1216,123.1906
20378,68.9888,130.4923
20379,72.31685,130.7836
20380,71.48421,116.0402
20381,68.65529000000001,131.0603
20382,67.11381999999999,128.0532
20383,68.62405,137.5614
20384,67.85068000000001,138.8061
20385,69.48292,129.8207
20386,70.50328,143.8129
20387,64.33619,113.6534
20388,68.29958,134.9162
20389,67.4218,122.3882
20390,67.9999,118.3824
20391,65.63699,92.23364000000001
20392,67.0808,107.6561
20393,68.91211,118.4631
20394,63.591440000000006,128.4961
20395,68.81851999999999,150.2385
20396,65.96684,139.8666
20397,68.01035,122.6358
20398,67.85106,131.9627
20399,71.04479,120.0601
20400,67.7153,127.9327
20401,67.84737,124.7808
20402,67.83905,112.9329
20403,69.74146,147.4557
20404,67.97724000000001,117.8599
20405,71.045,128.2833
20406,66.84059,127.2334
20407,68.48567,132.5849
20408,68.14535,126.5979
20409,65.41341,114.3991
20410,70.53582,139.0164
20411,69.15586,115.9193
20412,66.44247,117.9539
20413,66.25178000000001,120.6345
20414,69.06165,131.7664
20415,67.22249000000001,125.729
20416,66.43324,129.5693
20417,69.95125,130.8579
20418,68.44759,124.3484
20419,70.12447,138.252
20420,69.8081,119.0553
20421,66.66426,111.126
20422,69.07965,124.0522
20423,65.75374000000001,127.0394
20424,67.98129,133.4278
20425,67.91274,136.145
20426,70.14506,127.6122
20427,71.66221,143.7339
20428,67.31461999999999,126.7645
20429,66.85489,125.1375
20430,66.2073,127.1956
20431,67.88186999999999,127.86200000000001
20432,69.45561,122.6111
20433,69.68169,129.665
20434,66.81274,120.6235
20435,67.39811999999999,120.5257
20436,68.31286,127.2671
20437,68.85197,127.0149
20438,70.87098,136.8526
20439,69.29233,138.6572
20440,68.53017,120.75299999999999
20441,66.20326999999999,126.655
20442,69.44148,139.7399
20443,65.62755,111.5919
20444,70.36910999999999,144.6446
20445,68.25511,126.5607
20446,70.74579,137.4108
20447,69.32344,129.5371
20448,72.37666999999999,135.5361
20449,66.5913,126.8375
20450,68.1977,108.34299999999999
20451,67.73534000000001,132.0269
20452,65.65796,135.0314
20453,68.33944,126.1502
20454,67.98774,126.5783
20455,68.54596,132.9952
20456,68.38063000000001,122.20700000000001
20457,70.22055999999999,140.0847
20458,70.02586,143.8558
20459,67.93956,129.5068
20460,66.14777,133.4099
20461,70.69657,133.1874
20462,68.46672,116.0821
20463,66.11868,107.6714
20464,68.98878,119.9309
20465,65.43911999999999,110.8787
20466,69.24821999999999,122.2722
20467,66.94932,119.4308
20468,69.8028,155.9683
20469,70.60933,134.2835
20470,64.78426,96.84397
20471,66.84264,111.5454
20472,68.86833,132.5776
20473,66.94365,122.2372
20474,68.80139,114.8579
20475,68.53662,138.1599
20476,67.54398,115.7562
20477,65.80968,107.5309
20478,69.44019,146.7688
20479,72.46054000000001,139.53799999999998
20480,67.09188,119.9537
20481,71.46543,129.3841
20482,66.06765,112.5487
20483,70.96885999999999,145.5672
20484,68.75285,140.7801
20485,65.12147,132.9884
20486,69.29005,137.3932
20487,69.67430999999999,128.0475
20488,67.58498,125.6642
20489,63.266659999999995,109.04799999999999
20490,66.60384,138.8578
20491,66.83134,146.1347
20492,65.56701,106.8728
20493,69.4336,141.0332
20494,69.83412,137.6869
20495,66.49534,128.6661
20496,69.30190999999999,136.9649
20497,70.37349,131.559
20498,68.28454,107.5659
20499,67.51385,122.6429
20500,67.58383,117.5512
20501,68.68046,132.6414
20502,68.31025,107.7211
20503,66.68274,117.1056
20504,69.13988,109.5238
20505,66.6069,107.7197
20506,67.71554,117.3417
20507,72.5178,142.1602
20508,70.39659,133.5727
20509,65.92367,110.1202
20510,68.63932,141.4085
20511,66.27944000000001,102.8787
20512,68.09404,107.0729
20513,62.77861,110.8067
20514,66.02558,123.5278
20515,69.11022,122.7845
20516,67.14076999999999,126.2096
20517,69.85347,107.1566
20518,63.72249,101.0392
20519,64.66334,123.9993
20520,69.61291999999999,122.09200000000001
20521,69.72279,128.8986
20522,67.76397,134.59
20523,66.74961,140.8048
20524,66.67181,114.3215
20525,67.69057,123.4607
20526,68.39115,124.7738
20527,67.31796,136.8823
20528,68.69023,125.262
20529,70.04462,136.1957
20530,70.19355999999999,148.1844
20531,69.12451,133.6843
20532,67.56314,124.4263
20533,67.66596,122.3849
20534,65.98485,136.0888
20535,68.9407,133.1295
20536,72.42506,136.0244
20537,66.60508,104.5026
20538,67.37321,124.8638
20539,64.89494,119.6409
20540,64.73669,111.0633
20541,69.93101999999999,124.5422
20542,70.69335,152.3325
20543,64.91169000000001,112.48899999999999
20544,69.69729,122.2093
20545,63.566480000000006,112.8596
20546,67.29212,142.3005
20547,68.3562,117.0085
20548,68.12976,123.0924
20549,68.62581999999999,115.3394
20550,66.8343,105.8407
20551,69.98616,122.6015
20552,67.44953000000001,130.5904
20553,69.67914,123.55799999999999
20554,67.13387,106.9958
20555,71.13815,140.6296
20556,69.22959,142.3174
20557,67.48473,122.8173
20558,66.87485,118.1003
20559,70.4596,130.9488
20560,72.97346999999999,148.319
20561,67.16615999999999,108.2369
20562,67.36668,123.3563
20563,68.30287,117.9635
20564,68.08229,131.5261
20565,68.94861999999999,141.0023
20566,68.47185999999999,145.789
20567,66.63803,120.2544
20568,66.27658000000001,119.9535
20569,65.02396,117.4626
20570,71.99598,129.1844
20571,68.04691,121.2735
20572,66.34711,114.8943
20573,63.8229,115.2754
20574,65.95638000000001,118.4989
20575,68.23334,121.6989
20576,69.46635,123.2046
20577,68.44606999999999,142.2776
20578,69.20365,129.7053
20579,65.63555,100.3371
20580,69.41412,127.8275
20581,67.57457,126.7177
20582,69.32559,147.9203
20583,67.15965,129.7563
20584,70.27834,139.5538
20585,69.39938000000001,121.1538
20586,69.78475,126.5296
20587,68.70945999999999,134.4551
20588,67.3998,121.8096
20589,66.39262,117.1371
20590,65.54597,126.8852
20591,70.60879,147.0102
20592,69.12623,136.91299999999998
20593,66.72256999999999,122.5503
20594,67.40649,117.2019
20595,66.18815,121.8368
20596,68.62091,121.9134
20597,70.1055,153.0944
20598,65.48309,132.6901
20599,68.80216999999999,128.7584
20600,67.71394000000001,121.7097
20601,66.57755999999999,128.9506
20602,67.61238,130.8714
20603,67.23082,128.4602
20604,67.08114,117.4463
20605,66.53761,122.2484
20606,67.41405,126.4525
20607,67.06676,131.406
20608,60.8062,113.9145
20609,68.97175,140.1085
20610,72.75763,135.1411
20611,66.02447,110.7159
20612,68.71706,126.0198
20613,69.58585,142.5501
20614,68.96375,144.368
20615,68.26380999999999,140.3248
20616,68.53173000000001,133.5063
20617,63.69299,127.3114
20618,67.32224000000001,144.3122
20619,69.87331999999999,136.2286
20620,65.77656999999999,121.8449
20621,67.84042,129.3201
20622,68.02586,127.7367
20623,67.22709,124.1286
20624,70.33705,113.399
20625,64.42061,119.5736
20626,68.62921999999999,134.0348
20627,67.24371,139.2993
20628,67.47488,128.9315
20629,67.65179,143.8519
20630,68.73059,133.2077
20631,69.53168000000001,141.696
20632,67.76595999999999,142.9992
20633,68.6692,145.841
20634,65.39291999999999,101.1876
20635,67.21484,126.5562
20636,67.39797,126.3908
20637,68.43285999999999,136.4691
20638,66.50645,117.1767
20639,65.10771,114.3875
20640,70.25153,134.4531
20641,64.65223,129.7684
20642,68.39572,137.1362
20643,65.58641,112.8512
20644,67.07497,134.1362
20645,70.10614,127.5408
20646,66.44143000000001,129.3753
20647,69.08524,141.5455
20648,66.99606,134.7843
20649,64.84392,122.3505
20650,68.7585,115.2365
20651,67.03556,143.0013
20652,69.10705,125.3759
20653,68.21709,136.4534
20654,67.54954000000001,99.21333
20655,70.05957,138.7376
20656,69.88409,131.7587
20657,69.08434,130.7379
20658,68.81191,138.1377
20659,70.22844,133.4575
20660,63.67519,114.2171
20661,69.40968000000001,129.3261
20662,67.36179,129.458
20663,69.9419,131.7153
20664,68.44901999999999,122.7104
20665,67.76199,127.8066
20666,70.12858,131.6387
20667,67.97946999999999,133.6018
20668,69.83726999999999,126.7482
20669,66.62895999999999,124.7778
20670,69.77866,128.9596
20671,69.32719,120.7591
20672,68.81059,110.0003
20673,68.33355,123.5156
20674,65.4258,116.0243
20675,68.90711999999999,136.1172
20676,65.90871,100.8179
20677,69.61291,143.8929
20678,65.97906,131.2483
20679,64.15687,121.6986
20680,68.2467,129.0825
20681,67.07394000000001,113.9007
20682,66.08619,123.5496
20683,68.43739000000001,107.3327
20684,69.43772,117.4397
20685,68.81411,140.5039
20686,66.23749000000001,130.4565
20687,67.36339,135.7808
20688,68.93254,121.3642
20689,67.86058,111.12299999999999
20690,68.66247,134.825
20691,68.4129,130.3184
20692,63.90356,101.9503
20693,69.56018,118.6513
20694,69.81143,117.3253
20695,68.55185999999999,142.7701
20696,66.14069,111.9785
20697,68.79393,127.0587
20698,62.67466999999999,108.2196
20699,68.24157,126.3228
20700,70.13299,125.7628
20701,68.83759,128.3162
20702,69.20668,126.8811
20703,63.012240000000006,123.2124
20704,68.7409,140.5609
20705,66.94988000000001,121.3932
20706,70.13604000000001,132.7095
20707,68.11161,121.1428
20708,66.58893,118.2131
20709,69.98813,128.2565
20710,66.52501,120.0478
20711,65.2536,142.5526
20712,68.66702,140.5596
20713,71.383,149.9544
20714,66.58224,123.0901
20715,66.50775,122.9845
20716,67.13954,113.5739
20717,68.33274,137.9826
20718,66.69458,110.1558
20719,68.21523,113.6369
20720,66.0808,131.0879
20721,69.46013,116.5407
20722,68.46970999999999,128.2455
20723,68.51333000000001,101.2957
20724,69.10467,126.8762
20725,67.91609,125.1615
20726,67.02882,143.6948
20727,66.08997,111.3684
20728,65.02401,130.3431
20729,68.27428,121.8474
20730,67.35413,129.3491
20731,66.36083,120.4201
20732,68.43123,121.1875
20733,67.40001,121.7106
20734,69.1343,143.8484
20735,67.3171,139.03
20736,73.1971,157.1585
20737,68.39262,110.6509
20738,66.29361,129.1393
20739,69.09153,123.9906
20740,68.08869,121.8243
20741,69.84933000000001,128.1401
20742,67.6024,133.6571
20743,69.71303,149.4977
20744,66.84285,117.0056
20745,66.65337,112.7847
20746,68.88409,124.0698
20747,70.70338000000001,119.2585
20748,66.20185,112.3781
20749,66.31546,119.0874
20750,67.41672,113.6532
20751,69.90956,140.9595
20752,67.68745,109.4462
20753,66.35603,124.8582
20754,64.29035999999999,129.8863
20755,69.06878,146.3358
20756,66.89343000000001,136.7567
20757,66.4584,98.04174
20758,68.8269,130.6512
20759,66.65183,134.0198
20760,63.84789,128.9473
20761,65.79543000000001,119.41799999999999
20762,66.25941999999999,94.20537
20763,68.35370999999999,133.6204
20764,70.8435,120.1922
20765,66.63549,116.47
20766,69.36633,142.61
20767,67.36309,112.8032
20768,69.12732,120.6275
20769,65.03504000000001,115.4154
20770,69.06645,119.3467
20771,67.35099,126.3068
20772,66.63538,125.8876
20773,66.49659,127.904
20774,69.098,124.0368
20775,68.42363,149.2454
20776,68.12064000000001,139.9387
20777,69.58766999999999,125.8239
20778,66.34056,125.5225
20779,68.89947,153.7886
20780,67.47147,142.1622
20781,68.33028,135.5338
20782,65.90128,135.2264
20783,68.73695,127.4165
20784,67.98409000000001,122.7703
20785,65.63064,109.6107
20786,68.03278,148.5683
20787,68.65828,124.3302
20788,68.63764,128.7478
20789,67.32521,105.1839
20790,64.78784,126.1355
20791,67.67246,130.4082
20792,68.72131,139.5527
20793,67.35885999999999,107.6427
20794,68.01738,123.0304
20795,67.93165,128.936
20796,66.67783,123.5636
20797,68.67803,136.5982
20798,70.36756,134.6182
20799,67.51615,132.9171
20800,66.75303000000001,132.5747
20801,69.96302,127.5174
20802,66.93841,115.9348
20803,68.11270999999999,130.5024
20804,63.949130000000004,114.6628
20805,68.91814000000001,147.3669
20806,67.2232,114.4928
20807,69.55046,133.7412
20808,68.68863,129.8662
20809,70.7747,138.641
20810,69.07808,148.7933
20811,68.33838,141.2387
20812,65.5871,126.7083
20813,69.2935,139.4127
20814,68.89933,125.6523
20815,65.81485,99.77933
20816,67.20659,125.993
20817,66.51348,127.1042
20818,67.55072,134.55100000000002
20819,68.23821,118.6372
20820,66.4512,110.1362
20821,68.54449,141.4482
20822,68.6177,122.9561
20823,64.08191,102.7885
20824,65.56492,123.1351
20825,67.21104,115.6723
20826,66.10932,126.3925
20827,68.9513,143.6607
20828,67.49786,131.6653
20829,67.93624,139.3751
20830,65.95214,130.4147
20831,68.68249,151.5916
20832,69.18583000000001,124.8504
20833,70.94060999999999,142.0348
20834,69.47461,138.1862
20835,67.12496999999999,113.1001
20836,68.57401,125.5023
20837,65.39763,132.4789
20838,68.35258,137.1238
20839,67.56785,136.4769
20840,69.52703000000001,123.4405
20841,67.54305,105.1903
20842,63.49236,114.9085
20843,68.98626,126.71
20844,67.55391,121.5587
20845,64.6396,115.1491
20846,69.82904,136.2695
20847,67.85076,113.2082
20848,67.23770999999999,125.3433
20849,69.38105,139.5524
20850,65.41584,121.8604
20851,66.96076,119.1984
20852,65.26585,117.7246
20853,69.31322,119.5252
20854,67.70408,122.2612
20855,68.08721,129.7701
20856,68.26196999999999,125.9953
20857,67.36362,121.8119
20858,68.73217,131.316
20859,69.14267,111.1968
20860,68.56673,136.4706
20861,68.1929,120.5822
20862,69.5696,121.1881
20863,70.8464,137.1416
20864,67.82871999999999,127.2809
20865,67.03478,108.5558
20866,67.81671,129.7571
20867,70.03848,138.9428
20868,66.9821,127.2445
20869,65.79106999999999,129.8116
20870,70.02914,142.6562
20871,69.58224,132.0934
20872,66.87147,115.1241
20873,66.91792,127.8387
20874,67.645,121.3585
20875,68.65355,119.0566
20876,66.91671,130.2133
20877,70.15303,141.003
20878,73.57982,148.162
20879,67.98141,124.7923
20880,71.49609,145.3407
20881,69.85855,131.7066
20882,68.11629,109.1855
20883,70.19549,136.493
20884,68.90094,103.5978
20885,70.63071,129.0681
20886,67.51818,126.5297
20887,66.18712,136.2942
20888,69.09528,134.2318
20889,65.42299,105.5537
20890,65.48038000000001,115.37200000000001
20891,66.9465,113.8431
20892,68.70316,125.9352
20893,66.07276999999999,123.7771
20894,69.44960999999999,110.8748
20895,68.81836,104.8678
20896,69.50743,105.3865
20897,67.82486,118.2755
20898,67.69081,143.7724
20899,68.29836,129.3948
20900,68.67553000000001,120.7367
20901,65.8428,122.3581
20902,68.03516,124.0374
20903,65.75933,145.1502
20904,70.38122,133.3322
20905,67.40825,132.4084
20906,69.96042,126.2582
20907,68.28036,130.5773
20908,68.78403,111.5448
20909,67.91698000000001,128.8497
20910,69.37666,137.7729
20911,66.74216,117.4347
20912,68.1985,135.4972
20913,63.58869,125.2844
20914,73.25534,129.3863
20915,67.70295,110.3234
20916,65.97536,105.0947
20917,69.81239000000001,134.9831
20918,68.86872,123.426
20919,72.74547,148.5568
20920,68.30771,129.105
20921,66.76693,124.0618
20922,67.44946,123.4784
20923,69.7046,141.6202
20924,68.97440999999999,103.9181
20925,67.75058,135.2187
20926,66.8731,124.1057
20927,70.45912,121.7787
20928,70.71713000000001,138.8325
20929,65.65535,118.4649
20930,71.45237,136.8498
20931,69.00661,131.4449
20932,64.07451999999999,139.9216
20933,69.47641999999999,135.5616
20934,69.52284,129.724
20935,64.89822,131.9576
20936,70.70905,134.3203
20937,70.19814000000001,125.1643
20938,67.76234000000001,130.1309
20939,67.21866,135.3954
20940,67.54948,111.8586
20941,68.13277,139.2003
20942,68.84252,126.0857
20943,68.97585,137.8195
20944,67.17761999999999,99.13368
20945,67.76576,131.2841
20946,69.05508,132.9015
20947,68.30757,135.9473
20948,67.32683,123.4861
20949,67.29406999999999,117.8979
20950,66.63257,126.1084
20951,66.94794,107.18299999999999
20952,68.13987,133.2584
20953,65.21117,101.1071
20954,68.03769,119.4935
20955,67.26932,128.9103
20956,69.77351999999999,141.6894
20957,69.23863,125.2157
20958,68.7891,114.34
20959,67.26289,117.1026
20960,69.29545,132.6378
20961,67.5793,112.7331
20962,67.21365,108.0763
20963,69.62993,140.0795
20964,67.00026,125.4628
20965,67.93443,122.1726
20966,73.47464000000001,134.996
20967,71.5009,148.2703
20968,67.5436,124.5961
20969,71.49304000000001,128.6835
20970,68.1677,130.5834
20971,68.65009,127.7241
20972,66.04619,112.1905
20973,67.31326999999999,122.8993
20974,67.86012,116.6222
20975,69.42007,128.9863
20976,68.38556,133.6644
20977,69.91327,118.2455
20978,68.8823,138.4001
20979,64.05944000000001,115.5782
20980,69.73048,126.5238
20981,68.632,135.6997
20982,69.40445,137.5303
20983,66.00545,132.9691
20984,67.12871,128.9781
20985,67.54768,115.0198
20986,69.18741,122.9827
20987,65.72702,115.7926
20988,67.85686,110.7137
20989,67.32954000000001,113.4872
20990,67.30145999999999,143.8451
20991,66.33349,107.1243
20992,68.22832,133.2817
20993,64.45510999999999,117.3622
20994,67.87195,149.4365
20995,69.92163000000001,125.4082
20996,62.8062,107.3401
20997,69.3377,151.2393
20998,66.60043,130.1472
20999,70.53369,140.2407
21000,68.84104,122.8631
21001,67.22118,124.7784
21002,69.1338,131.5248
21003,70.23848000000001,138.5036
21004,69.10331,125.7452
21005,70.4064,138.0741
21006,66.66478000000001,139.0241
21007,70.33089,164.4539
21008,70.78331,141.8412
21009,66.83722,121.0509
21010,65.8839,112.9256
21011,67.51176,137.9948
21012,71.21095,156.0802
21013,67.16471,135.2937
21014,67.49059,132.7359
21015,69.13583,118.2087
21016,66.44838,121.7145
21017,67.03679,143.9542
21018,66.66855,116.5589
21019,69.36123,127.5953
21020,68.92478,137.2977
21021,69.70613,144.1729
21022,66.70215999999999,120.8874
21023,69.3032,132.8515
21024,68.68207,121.2207
21025,67.12449000000001,126.3432
21026,66.92738,116.3508
21027,71.36236,142.3522
21028,66.8559,106.8363
21029,69.46283000000001,118.5577
21030,66.4827,114.5936
21031,72.45414,135.0235
21032,68.10614,120.62799999999999
21033,65.75378,124.3824
21034,67.16781999999999,130.0399
21035,68.57483,129.4804
21036,67.275,122.2215
21037,66.23984,97.1995
21038,72.39041,155.1414
21039,68.82191999999999,129.0373
21040,67.67589,126.7606
